track_id	colour_group	bins	coverage	sample_id
macrophage_naive	1	6098	0.59375	macrophage_naive_1
macrophage_naive	0	874	1.43223443223443	macrophage_naive_0
macrophage_naive	1	5437	48	macrophage_naive_1
macrophage_naive	2	8759	19.9230769230769	macrophage_naive_2
macrophage_naive	1	9958	21.59375	macrophage_naive_1
macrophage_naive	1	6257	1.5	macrophage_naive_1
macrophage_naive	2	1774	0.307692307692308	macrophage_naive_2
macrophage_naive	0	4998	0.897435897435897	macrophage_naive_0
macrophage_naive	1	1238	0.28125	macrophage_naive_1
macrophage_naive	2	629	0.461538461538462	macrophage_naive_2
macrophage_naive	1	6008	0.59375	macrophage_naive_1
macrophage_naive	0	9746	4.38461538461539	macrophage_naive_0
macrophage_naive	0	9858	16.3076923076923	macrophage_naive_0
macrophage_naive	1	9030	17.96875	macrophage_naive_1
macrophage_naive	1	683	2.625	macrophage_naive_1
macrophage_naive	1	9376	35.84375	macrophage_naive_1
macrophage_naive	2	10086	8.84615384615385	macrophage_naive_2
macrophage_naive	0	5623	0.948717948717949	macrophage_naive_0
macrophage_naive	2	11560	4.53846153846154	macrophage_naive_2
macrophage_naive	1	5429	48	macrophage_naive_1
macrophage_naive	2	7808	0.384615384615385	macrophage_naive_2
macrophage_naive	1	3852	2.46875	macrophage_naive_1
macrophage_naive	1	898	0.689732142857143	macrophage_naive_1
macrophage_naive	1	9602	24.84375	macrophage_naive_1
macrophage_naive	2	11856	5.76923076923077	macrophage_naive_2
macrophage_naive	0	368	40.2564102564103	macrophage_naive_0
macrophage_naive	1	8838	38.25	macrophage_naive_1
macrophage_naive	0	6857	1.02564102564103	macrophage_naive_0
macrophage_naive	0	3093	1.71794871794872	macrophage_naive_0
macrophage_naive	1	6679	0.34375	macrophage_naive_1
macrophage_naive	0	7775	0.435897435897436	macrophage_naive_0
macrophage_naive	1	5604	80.09375	macrophage_naive_1
macrophage_naive	1	4182	3.53125	macrophage_naive_1
macrophage_naive	2	10273	15.8461538461538	macrophage_naive_2
macrophage_naive	1	94	0	macrophage_naive_1
macrophage_naive	2	1936	0.230769230769231	macrophage_naive_2
macrophage_naive	1	22	0	macrophage_naive_1
macrophage_naive	1	8796	38.25	macrophage_naive_1
macrophage_naive	0	1813	2.28205128205128	macrophage_naive_0
macrophage_naive	0	9129	16.7435897435897	macrophage_naive_0
macrophage_naive	0	703	3.46153846153846	macrophage_naive_0
macrophage_naive	0	12112	7.05128205128205	macrophage_naive_0
macrophage_naive	2	1004	0	macrophage_naive_2
macrophage_naive	1	3146	1.15625	macrophage_naive_1
macrophage_naive	1	945	0.15625	macrophage_naive_1
macrophage_naive	1	7252	88.46875	macrophage_naive_1
macrophage_naive	2	4208	36.5384615384615	macrophage_naive_2
macrophage_naive	0	9021	16.6923076923077	macrophage_naive_0
macrophage_naive	1	8696	63.46875	macrophage_naive_1
macrophage_naive	0	3492	10.1025641025641	macrophage_naive_0
macrophage_naive	2	8342	25.7692307692308	macrophage_naive_2
macrophage_naive	2	3739	0.923076923076923	macrophage_naive_2
macrophage_naive	1	8792	38.25	macrophage_naive_1
macrophage_naive	0	1308	0.230769230769231	macrophage_naive_0
macrophage_naive	1	11378	21.40625	macrophage_naive_1
macrophage_naive	1	12147	4.125	macrophage_naive_1
macrophage_naive	2	5319	0	macrophage_naive_2
macrophage_naive	1	5691	0.8125	macrophage_naive_1
macrophage_naive	0	3302	8.23076923076923	macrophage_naive_0
macrophage_naive	1	3219	33.9375	macrophage_naive_1
macrophage_naive	1	7245	88.46875	macrophage_naive_1
macrophage_naive	0	7614	62.4871794871795	macrophage_naive_0
macrophage_naive	1	11417	17.78125	macrophage_naive_1
macrophage_naive	2	523	0.384615384615385	macrophage_naive_2
macrophage_naive	0	2766	1.66666666666667	macrophage_naive_0
macrophage_naive	1	4391	59.78125	macrophage_naive_1
macrophage_naive	2	3392	29.7692307692308	macrophage_naive_2
macrophage_naive	0	12162	4.43589743589744	macrophage_naive_0
macrophage_naive	0	11586	12.1538461538462	macrophage_naive_0
macrophage_naive	2	4582	23.3076923076923	macrophage_naive_2
macrophage_naive	2	5606	36.7692307692308	macrophage_naive_2
macrophage_naive	2	230	0	macrophage_naive_2
macrophage_naive	2	3080	0.846153846153846	macrophage_naive_2
macrophage_naive	0	51	0	macrophage_naive_0
macrophage_naive	1	4760	0.53125	macrophage_naive_1
macrophage_naive	0	109	0	macrophage_naive_0
macrophage_naive	2	6296	1.23076923076923	macrophage_naive_2
macrophage_naive	0	8843	28.2564102564103	macrophage_naive_0
macrophage_naive	2	8288	24.7692307692308	macrophage_naive_2
macrophage_naive	1	8245	61.71875	macrophage_naive_1
macrophage_naive	0	7382	93.2820512820513	macrophage_naive_0
macrophage_naive	1	7610	58.9375	macrophage_naive_1
macrophage_naive	0	4462	63.8461538461538	macrophage_naive_0
macrophage_naive	2	2753	0.846153846153846	macrophage_naive_2
macrophage_naive	1	354	34.625	macrophage_naive_1
